scorer,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000
bodyparts,wrist,wrist,wrist,palm,palm,palm,thumb1,thumb1,thumb1,thumb2,thumb2,thumb2,thumb3,thumb3,thumb3,index1,index1,index1,index2,index2,index2,index3,index3,index3,middle1,middle1,middle1,middle2,middle2,middle2,middle3,middle3,middle3,ring1,ring1,ring1,ring2,ring2,ring2,ring3,ring3,ring3,little1,little1,little1,little2,little2,little2,little3,little3,little3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
84,311.5256004333496,617.3956851959229,1.0,247.89020347595215,594.8487453460693,1.0,232.6249976158142,522.6318130493164,1.0,195.1157529950142,512.0992608070374,1.0,133.26406860351562,528.9350452423096,1.0,137.528959274292,547.7504494488239,0.9368429183959961,136.49028491973877,548.2763649821281,1.0,225.3498055934906,544.6643614768982,0.9999805688858032,245.01542949676514,572.0966539382935,5.093216896057129e-05,140.19196605682373,590.8964457511902,1.0,232.0369267463684,572.1452198028564,1.0,248.62340307235718,611.4100647568703,2.73287296295166e-05,155.13518571853638,629.5929812192917,1.0,241.58837985992432,601.4780292510986,1.0,230.95573377609253,653.1181800365448,0.0001589357852935791,176.74783968925476,662.3368995189667,1.0,235.11560344696045,633.4093141555786,1.0
85,312.6163868904114,617.0618567466736,1.0,250.5090799331665,592.3394680023193,1.0,234.96947956085205,520.7983613014221,1.0,199.16302371025085,508.4100935161114,1.0,134.87146949768066,523.8605756759644,1.0,140.68799006938934,545.1342279911041,0.9093642830848694,136.49028491973877,545.0681128501892,1.0,225.8561942577362,542.0456931591034,0.9999990463256836,245.18010711669922,570.5834971666336,9.363889694213867e-05,140.88122254610062,588.9989337921143,1.0,232.9735188484192,569.7586789131165,1.0,251.97717962414026,598.5002083778381,2.4080276489257812e-05,155.13518571853638,626.9458150863647,1.0,241.79535150527954,598.8402223587036,1.0,230.95573377609253,651.9097309932113,0.00039508938789367676,176.74783968925476,659.9969011964276,1.0,235.58023738861084,631.3293795585632,1.0
86,313.70718908309937,616.5527024269104,1.0,250.83053708076477,591.7571284770966,1.0,236.0982542037964,519.835616350174,1.0,199.16356372833252,507.1007833480835,1.0,135.58373165130615,522.7787771224976,1.0,142.5927972793579,544.5991356372833,0.8763832449913025,137.6368637084961,544.6287786960602,1.0,227.45376431941986,541.1112790107727,0.9999988079071045,245.2760190963745,570.2225522994995,4.3720006942749023e-05,142.08399081230164,587.9201068878174,1.0,234.60851097106934,569.1250095367432,1.0,251.97717962414026,597.7695841789246,1.6421079635620117e-05,155.69642835855484,625.8554177284241,1.0,242.62810754776,597.9448190927505,1.0,231.05676865577698,651.748974442482,0.0011748969554901123,176.74783968925476,659.4375195503235,1.0,236.21651458740234,630.9891889095306,1.0
87,313.9981851577759,615.7872834205627,1.0,251.0833141207695,591.2731251716614,1.0,236.9346981048584,519.4452631473541,1.0,204.56486517190933,506.1381644010544,1.0,136.43499422073364,522.2391209602356,1.0,143.07156467437744,544.5991356372833,0.7515773177146912,138.89722561836243,543.839537858963,1.0,228.25620657205582,540.3173070251942,1.0,245.2760190963745,570.0200862884521,6.67870044708252e-05,142.59788060188293,587.7551369667053,1.0,234.74553632736206,568.6443591117859,1.0,251.97717962414026,597.7695841789246,2.086162567138672e-05,156.00503826141357,625.5745706558228,1.0,243.06226062774658,597.2791260480881,1.0,231.05676865577698,651.169024348259,0.0011881887912750244,176.74783968925476,659.083728313446,1.0,236.7168264389038,630.8583323955536,1.0
88,314.61021983623505,615.7642028331757,1.0,251.70269879698753,590.5827293395996,1.0,237.72855854034424,518.8920269012451,1.0,205.9406235218048,505.4368076324463,1.0,137.0173258781433,521.1564149856567,1.0,143.56285619735718,544.2892785072327,0.3969636559486389,139.61963438987732,543.114904165268,1.0,228.35817286372185,539.6447056233883,0.9999998807907104,245.2760190963745,570.0200862884521,6.511807441711426e-05,142.66891479492188,586.6653943061829,1.0,235.18310642242432,567.892288684845,1.0,251.92365482449532,597.7695841789246,1.9878149032592773e-05,156.32819271087646,624.5253081321716,1.0,243.6607584953308,596.5774971842766,1.0,231.16822409629822,650.9851095676422,0.0009066164493560791,176.74783968925476,658.0073895454407,1.0,236.89245223999023,630.4149553775787,1.0
89,316.21215339004993,611.6758671998978,1.0,251.94491763412952,586.8507761955261,1.0,239.11767053604126,514.2304620742798,1.0,207.5570569038391,500.8753733038902,1.0,139.25368916988373,515.9316148757935,1.0,214.1226782798767,544.2892785072327,3.6388635635375977e-05,142.0103542804718,538.3690700531006,1.0,229.80126655101776,534.1306331157684,1.0,245.2760190963745,570.0200862884521,0.00014200806617736816,142.85843443870544,576.4741206169128,1.0,235.44975000619888,562.6634254455566,1.0,251.92365482449532,597.1904163360596,5.9038400650024414e-05,156.39229011535645,617.9687180519104,1.0,245.40401077270508,592.2286734580994,1.0,231.16822409629822,644.9932283163071,0.0009129345417022705,176.25383281707764,652.582968711853,1.0,237.4534454345703,625.3411288261414,1.0
90,322.1128787994385,599.7848455905914,1.0,253.42665779590607,576.1353116035461,1.0,242.43620574474335,499.3884291648865,1.0,218.6409649848938,485.7772604227066,1.0,146.7491044998169,498.2525987625122,1.0,248.46174359321594,543.7921047210693,2.3692846298217773e-05,148.4680750668049,522.0894808769226,1.0,233.64123582839966,519.296594619751,1.0,243.97546839527786,569.5715544223785,2.053380012512207e-05,144.48946595191956,557.4220066070557,1.0,238.7037317752838,549.815003991127,1.0,251.92365482449532,596.883599281311,1.856684684753418e-05,156.48126792907715,601.1094841957092,1.0,246.59740257263184,580.1224575042725,1.0,233.24131178855896,630.0910348892212,0.00013956427574157715,176.25383281707764,637.7051317691803,1.0,239.62154626846313,611.7812752723694,1.0
91,330.93934202194214,580.5736924409866,1.0,260.43875655531883,552.7492632865906,1.0,253.91680347919464,476.19888496398926,1.0,229.53418576717377,459.75187492370605,1.0,160.50480222702026,466.9477128982544,1.0,259.6222405433655,518.9207797050476,3.364682197570801e-05,157.5247049331665,490.93758249282837,1.0,242.17428970336914,494.3266236782074,1.0,241.66745281219482,567.0681266784668,2.491474151611328e-05,149.891526222229,526.971750497818,1.0,245.15505611896515,526.0808746814728,1.0,253.8300942182541,579.0722818374634,3.9011240005493164e-05,158.59135174751282,571.5930485725403,1.0,252.72539693117142,556.0118064880371,1.0,236.07437103241682,601.2784833908081,4.5418739318847656e-05,176.25383281707764,610.2406630516052,1.0,242.6591281890869,587.5826587677002,1.0
92,346.597908616066,553.8436255455017,1.0,271.2461371421814,520.7104721069336,1.0,271.5444869995117,440.43498277664185,1.0,241.80578756332397,421.62962794303894,1.0,186.70234429836273,420.49454402923584,1.0,274.0704827308655,489.8073968887329,2.232193946838379e-05,171.38818848133087,446.05698013305664,1.0,256.00364780426025,461.14774882793427,1.0,233.44061923027039,410.64426147937775,2.2530555725097656e-05,162.42232537269592,486.463680267334,1.0,255.0053906440735,493.6631681919098,1.0,271.20874977111816,524.4956658184528,1.4454126358032227e-05,166.85845971107483,530.3683671951294,1.0,262.5562822818756,524.7927713394165,1.0,267.07436168193817,548.284296810627,5.099177360534668e-05,179.66938349604607,570.9387392997742,1.0,248.54821062088013,553.3909683227539,1.0
93,366.99357080459595,524.3393269181252,1.0,289.9519693851471,480.4403667449951,1.0,297.93306159973145,398.2426505088806,1.0,264.9287257194519,375.99144887924194,1.0,209.73811960220337,369.3403306007385,1.0,274.0704827308655,489.8073968887329,3.388524055480957e-05,191.43571257591248,399.72137093544006,1.0,276.46063709259033,421.804904460907,1.0,233.44061923027039,376.9926278591156,8.225440979003906e-05,182.71465873718262,437.7850601673126,1.0,272.29389333724976,450.26606941223145,1.0,285.811509847641,487.3659553527832,0.00014215707778930664,183.1481795310974,478.30119585990906,1.0,278.43377161026,484.316370010376,1.0,283.17942184209824,492.8874180316925,3.9458274841308594e-05,189.47814977169037,523.3887023925781,1.0,259.9163647592068,514.4195652008057,1.0
94,391.0811951160431,498.35986053943634,1.0,311.4419364929199,440.4483308792114,1.0,328.6954460144043,356.781514108181,1.0,299.0696144104004,333.9699808359146,1.0,240.21379041671753,317.0549898147583,1.0,276.41508865356445,377.26083517074585,0.00012430548667907715,219.1984582543373,348.38372230529785,1.0,303.7540509700775,379.57913064956665,1.0,233.44061923027039,364.4913098812103,3.9249658584594727e-05,205.77090084552765,387.5921974182129,1.0,297.6261281967163,409.08972787857056,1.0,305.0627269744873,445.3975455760956,0.0002187788486480713,200.78494930267334,426.602436542511,1.0,300.52838802337646,443.0769281387329,1.0,292.3884430229664,485.69827461242676,0.0004882216453552246,203.0399684906006,475.5261535644531,1.0,276.79638826847076,474.0135760307312,1.0
95,416.22932267189026,474.66425800323486,1.0,335.86690855026245,404.3934326171875,1.0,366.103515625,319.87231278419495,1.0,338.4182367324829,291.86001168191433,1.0,275.6924035847187,269.16641426086426,1.0,319.63019323349,281.2279119491577,0.00031876564025878906,253.4053258895874,297.268283367157,1.0,339.2047233581543,341.1425691843033,1.0,298.32902908325195,355.75526428222656,6.347894668579102e-05,234.15249347686768,337.30785179138184,1.0,327.1901385784149,373.6278294324875,1.0,323.5184483528137,411.9226481318474,0.00035753846168518066,223.25872802734375,380.25819301605225,1.0,324.5014142394066,405.1953010559082,1.0,292.3884430229664,448.9924359321594,0.0008969604969024658,218.116961479187,427.3347487449646,1.0,297.4638566970825,432.8761749267578,1.0
96,440.6630344390869,456.2490234375,1.0,363.103150844574,373.19987392425537,1.0,404.17234325408936,289.091148853302,1.0,379.5831555426121,258.2358479499817,1.0,311.37153482437134,227.06492853164673,1.0,357.75880765914917,256.96640634536743,6.172060966491699e-05,290.24477910995483,249.9443645477295,1.0,371.0988416671753,307.3582159280777,1.0,338.0117392539978,313.9032893180847,3.546476364135742e-05,261.8211065530777,290.65244007110596,1.0,356.8721944093704,341.16688895225525,1.0,353.1703519821167,376.690128326416,0.0009621381759643555,244.0069876946509,340.3044366836548,1.0,350.4306552410126,372.33234816789627,1.0,295.48247051239014,411.77463960647583,8.913874626159668e-05,240.27853918075562,389.0192680358887,1.0,319.1873755455017,397.26536321640015,1.0
97,462.67433977127075,440.1868987083435,1.0,388.5945672392845,351.61510968208313,1.0,439.12489342689514,261.5888776779175,1.0,413.2481575012207,230.46378660202026,1.0,345.2052059173584,193.99153900146484,1.0,373.2540783882141,242.28931188583374,0.0001531541347503662,322.24010944366455,212.8892307281494,1.0,402.5995397567749,280.78609466552734,1.0,365.7081546783447,307.73568534851074,2.7894973754882812e-05,288.28690910339355,254.46722030639648,1.0,384.30791091918945,313.95885848999023,1.0,371.49211597442627,352.60418224334717,0.0004222393035888672,267.20849561691284,303.96053767204285,1.0,374.02044439315796,347.22038555145264,1.0,312.73850870132446,384.4114406108856,0.00045362114906311035,258.85675835609436,356.1265296936035,1.0,340.0008518001996,369.67945432662964,1.0
98,481.59388852119446,426.2931728363037,1.0,410.76947832107544,332.76489412784576,1.0,467.0250687599182,245.5883320569992,1.0,443.67368602752686,208.43743801116943,1.0,374.27304768562317,167.09931182861328,1.0,374.6179623603821,186.80718803405762,0.0001767575740814209,347.7009254992008,187.21847438812256,1.0,427.5422921180725,260.7280113697052,1.0,414.86928701400757,292.16122245788574,0.0002658367156982422,309.1136895418167,230.95178699493408,1.0,406.45463275909424,293.76504135131836,1.0,399.4162321090698,332.44014260172844,0.0008203983306884766,286.90739727020264,277.04466819763184,1.0,395.42539978027344,327.27273511886597,1.0,324.3041584789753,359.2909550666809,0.00420910120010376,275.19483280181885,328.812068939209,1.0,359.08714866638184,348.4364775121212,1.0
99,497.2763578891754,416.1108145713806,1.0,426.8975067138672,318.4656355381012,1.0,487.50105023384094,233.4718108177185,1.0,466.16239404678345,193.6133327484131,1.0,395.4002503156662,149.376070022583,1.0,387.1668838262558,164.9182949066162,0.0006476342678070068,366.20215249061584,168.71554327011108,1.0,446.92345786094666,246.823899269104,1.0,431.72086334228516,291.4227247238159,0.0004341602325439453,325.01329231262207,213.4642915725708,1.0,424.22467279434204,278.2747914791107,1.0,399.4162321090698,318.7184500694275,0.0006336569786071777,300.35249784588814,259.26913690567017,1.0,411.39328145980835,313.44276905059814,1.0,338.3924547433853,345.55075883865356,0.10235458612442017,289.13274478912354,311.4608778953552,1.0,373.47120773792267,333.85701298713684,1.0
100,506.5356674194336,410.38072192668915,1.0,438.2744312286377,310.9973318576813,1.0,503.0364279747009,223.64389276504517,1.0,481.27065777778625,182.15928649902344,1.0,412.0050439834595,137.33364391326904,1.0,387.1668838262558,152.03152179718018,0.007877260446548462,380.19866368174553,155.9062523841858,1.0,458.93819856643677,238.05672454833984,1.0,443.7146917283535,291.4227247238159,0.00023883581161499023,336.5513687133789,198.8765687942505,1.0,437.7691309452057,269.17838287353516,1.0,415.51801109313965,309.1795914173126,0.0005705356597900391,309.86639308929443,247.17017459869385,1.0,421.7313861846924,303.85662722587585,1.0,347.4483832716942,338.3735030889511,0.8791534900665283,298.8233919143677,301.6230365037918,1.0,383.7819812297821,323.54827785491943,1.0
101,506.5356674194336,410.38072192668915,1.0,438.2744312286377,310.9973318576813,1.0,503.6219391822815,223.64389276504517,1.0,481.27065777778625,182.15928649902344,1.0,413.22406923770905,137.33364391326904,1.0,388.63581895828247,152.03152179718018,0.004925400018692017,382.21952867507935,155.9062523841858,1.0,458.93819856643677,236.72172832489014,1.0,443.7146917283535,279.9988098144531,0.0007118880748748779,336.5513687133789,198.8765687942505,1.0,437.7691309452057,269.17838287353516,1.0,421.4252573251724,309.1795914173126,0.00033527612686157227,310.54141545295715,247.17017459869385,1.0,421.7313861846924,303.85662722587585,1.0,347.4483832716942,338.3735030889511,0.9202656745910645,299.5956416130066,301.6230365037918,1.0,384.3499255180359,323.54827785491943,1.0
102,506.5356674194336,410.38072192668915,1.0,438.2744312286377,310.9973318576813,1.0,503.6219391822815,223.64389276504517,1.0,481.27065777778625,182.15928649902344,1.0,413.22406923770905,137.33364391326904,1.0,394.2610467672348,152.03152179718018,0.004976034164428711,382.21952867507935,155.9062523841858,1.0,458.93819856643677,233.79588270187378,1.0,443.7146917283535,279.9988098144531,0.0014181137084960938,336.5513687133789,198.8765687942505,1.0,437.7691309452057,269.17838287353516,1.0,421.4252573251724,309.1795914173126,0.0011608004570007324,310.54141545295715,247.17017459869385,1.0,421.7313861846924,303.85662722587585,1.0,347.4483832716942,338.3735030889511,0.9348399043083191,299.5956416130066,301.6230365037918,1.0,384.3499255180359,323.54827785491943,1.0
103,505.89437437057495,412.7005633711815,1.0,435.80915504693985,311.63730120658875,1.0,503.6219391822815,226.1663122177124,1.0,480.73468494415283,185.03165435791016,1.0,413.22406923770905,137.68902921676636,1.0,394.2610467672348,158.9833116531372,0.010540425777435303,382.21952867507935,159.36737394332886,1.0,453.44389939308167,233.7672734260559,1.0,443.5217289328575,279.9988098144531,0.008572012186050415,332.24123953282833,203.63345956802368,1.0,428.8967161178589,270.35064601898193,1.0,404.78454875946045,309.92708706855774,0.0027665793895721436,310.54141545295715,255.279146194458,1.0,418.99187755584717,303.88662672042847,1.0,347.0203926563263,342.3522963523865,0.9904237985610962,299.5956416130066,308.334721326828,1.0,384.3499255180359,327.93496537208557,1.0
104,493.8638656139374,422.31242418289185,1.0,421.92005813121796,331.7574505805969,1.0,479.1534478664398,234.26502287387848,1.0,456.14205026626587,203.77117490768433,1.0,389.6047258377075,154.6615605354309,1.0,388.63581895828247,249.57036972045898,0.000864863395690918,361.4341263771057,176.122962474823,1.0,416.0897059440613,233.79588270187378,0.9999991655349731,431.057213306427,283.75130593776703,0.003987371921539307,312.2583739757538,223.3735294342041,1.0,412.61728781461716,292.55892330408096,0.9970355033874512,404.78454875946045,323.7591595649719,0.00025534629821777344,297.04084491729736,280.64833641052246,1.0,407.7215416431427,318.22071385383606,1.0,333.12189960479736,361.68756103515625,0.9962562322616577,287.77772307395935,331.2034502029419,1.0,372.90567886829376,345.6455397605896,1.0
105,479.05655455589294,433.3966495990753,1.0,403.840638294816,358.1294631958008,1.0,437.8486661911011,257.18915033340454,0.9999994039535522,406.3065140247345,232.22438526153564,1.0,346.3163515329361,191.09967827796936,0.9999992847442627,386.08303797245026,251.6584814786911,0.9999995231628418,319.162437915802,214.6926007270813,0.999750554561615,343.8504583835602,236.72172832489014,0.9993431568145752,345.19046449661255,296.93055391311646,0.9999730587005615,277.1710093021393,309.3159878253937,0.9999991655349731,392.6853680610657,305.5963101387024,0.9891152381896973,390.4552969932556,351.3116502761841,0.0001163780689239502,278.85930347442627,328.9393424987793,0.9999982714653015,388.2757179737091,343.352144241333,1.0,321.96923637390137,388.25402641296387,0.9537354707717896,273.7635340690613,371.0552282333374,1.0,357.34125328063965,372.9877969622612,1.0
106,460.8996314406395,447.05904960632324,1.0,378.03912377357483,394.4777319431305,0.9999996423721313,389.6437164545059,295.8101851940155,0.9217139482498169,351.37542057037354,277.21526753902435,1.0,271.2789957523346,252.15029053390026,0.0006997883319854736,341.5805767774582,294.1636106967926,1.0,304.34567165374756,269.14294600486755,0.9999839663505554,243.8778064697981,246.60481715202332,1.0,312.422696352005,334.8028209209442,0.9999919533729553,265.99592876434326,327.09020709991455,1.0,200.25961685180664,319.8219623565674,0.9999998807907104,327.8328609466553,358.69320011138916,0.0015239119529724121,260.023154258728,374.3798840045929,1.0,362.7667245864868,378.6164484024048,1.0,314.4389718770981,429.2986949682236,0.7348192930221558,259.15447556972504,413.93731594085693,1.0,339.73403373360634,407.3866059780121,1.0
107,436.772663295269,467.82209199666977,1.0,358.44154119491577,444.6944805383682,0.9999978542327881,362.7366067171097,363.69201868772507,0.9987006187438965,306.13789665699005,343.0981967449188,0.9878518581390381,240.05492687225342,376.3327112197876,0.0008129775524139404,271.19860792160034,332.59091448783875,0.9452031850814819,242.19030284881592,326.3780195713043,0.9999995231628418,168.47961568832397,307.1819040775299,0.9999998807907104,294.03476667404175,374.4550371170044,0.14859437942504883,216.85278797149658,381.4681179523468,0.9999998807907104,133.39326059818268,381.0309957265854,0.9999998807907104,314.97224521636963,385.11929845809937,8.305907249450684e-05,247.36226725578308,426.5224938392639,1.0,346.57564210891724,424.60566449165344,0.999992847442627,312.6792085170746,481.3973960876465,0.2949831783771515,249.14187145233154,463.7854166030884,1.0,328.1136574745178,455.77693367004395,1.0
108,410.6374011039734,500.33791494369507,1.0,331.3994252085686,492.50409680604935,0.9999838471412659,340.2921243906021,417.2376024723053,0.9995712637901306,285.4920436143875,426.30693340301514,0.712701678276062,237.0948989391327,400.64761686325073,0.013624072074890137,258.4089425802231,386.8366119861603,0.9999921917915344,225.80391478538513,385.13899755477905,0.9999997019767761,168.47961568832397,382.77745294570923,0.9984827041625977,225.60697960853577,442.6675024032593,0.9637149572372437,197.90380883216858,450.3819930553436,0.9999999403953552,115.93099091947079,457.7310576438904,1.0,295.5167603492737,483.6754593849182,7.987022399902344e-06,235.56334146857262,488.46412348747253,1.0,325.008421421051,475.61364364624023,0.9998708367347717,306.20670771598816,523.5385952889919,0.027822524309158325,244.2983169555664,517.316702246666,1.0,315.9948135870509,496.5294244289398,0.9999998807907104
109,387.6235421895981,531.6768714487553,1.0,316.7930450439453,530.6755731105804,0.9999936819076538,315.668710231781,460.84734255075455,0.9990774393081665,269.5759747028351,473.8425691127777,0.9997807741165161,201.23090887069702,522.1458225250244,0.9999752044677734,251.3781422972679,440.31411266326904,0.9999346733093262,205.75352954864502,435.08675879240036,0.9999997615814209,168.47961568832397,434.273966550827,0.9982088804244995,214.10189390182495,493.5579535961151,0.9999901056289673,180.01823242381215,493.0672985315323,0.9999930262565613,115.93099091947079,476.8728713989258,0.9999995827674866,132.41215324401855,486.3882055282593,4.4405460357666016e-06,223.64680671691895,535.1392230987549,0.999999463558197,307.2848287820816,512.2838876247406,0.9998281002044678,291.6417861878872,560.090660572052,0.033845990896224976,232.9444146156311,559.5461194515228,1.0,300.921015560627,534.2177491188049,1.0
110,369.6242301464081,561.3481178283691,1.0,305.86283254623413,562.8131468296051,0.9999960064888,300.8062062263489,493.17393386363983,0.9949904680252075,260.81555527448654,505.25049448013306,0.9999982118606567,198.57561349868774,556.7202889323235,0.9999998807907104,239.76272344589233,478.37386751174927,0.999989926815033,196.84079551696777,468.26409751176834,0.8966534733772278,201.72630763053894,521.4071133136749,0.7673887014389038,184.96885681152344,530.6680264472961,0.9916657209396362,178.53794145584106,530.2132229804993,0.8852574229240417,115.93099091947079,505.5391879081726,0.9997235536575317,130.6412172317505,500.5367097854614,5.033612251281738e-05,213.3544121980667,570.7763622999191,1.0,293.1523413658142,545.4916667938232,0.9995264410972595,282.11635279655457,593.8121998310089,0.8731111288070679,226.66086435317993,596.5031026601791,1.0,289.3437399864197,568.2737765312195,1.0
111,357.1950069665909,580.6411368250847,1.0,297.3667058944702,587.8939673528075,0.9995885491371155,290.7987308502197,520.213404417038,0.999788761138916,254.08362865447998,532.9411569833755,0.9999997019767761,193.63516664505005,583.9461803436279,0.9999995231628418,232.5371232032776,504.607479095459,0.999999463558197,116.61361581087112,500.38638573884964,0.9975227117538452,201.72630763053894,550.0744044780731,0.9996913075447083,178.92038917541504,560.0986108779907,0.9999168515205383,99.45104664564133,579.3466664552689,0.9624159336090088,115.95017427578568,508.1439741253853,0.3644182085990906,115.54901361465454,512.7101669311523,5.093216896057129e-05,206.58070468902588,597.6836849451065,1.0,285.4394601583481,569.5532941818237,0.998955488204956,275.77694530785084,620.072889007628,0.9994816780090332,222.84626507759094,623.8623397350311,1.0,281.885498046875,592.6717295646667,1.0
112,349.25093281269073,593.9016304016113,1.0,293.78711318969727,601.5877876281738,0.9999164938926697,284.87690883874893,535.3213567733765,0.999983549118042,245.334819316864,551.6848769187927,1.0,189.24258887767792,602.3508721590042,0.999999463558197,226.5663845539093,521.9295766353607,1.0,115.24436736106873,516.8476324677467,0.9990386366844177,201.72630763053894,567.9615969657898,0.9999809861183167,175.53627276420593,579.2551838159561,0.9999784231185913,99.33134639263153,596.8621109127998,0.974738359451294,116.29781240224838,524.8320069313049,0.1580495834350586,130.6412172317505,592.4355328083038,0.00036463141441345215,202.72877418994904,614.046998500824,1.0,277.5768804550171,578.6199746131897,0.9999843835830688,269.3041522502899,633.4864065647125,0.9999669790267944,220.40613508224487,640.4800877571106,1.0,276.2007291316986,608.648045539856,1.0
113,347.87073592841625,594.7574472427368,1.0,288.4419581890106,601.5877876281738,0.9999998807907104,279.94169306755066,537.4121050834656,1.0,244.47712197899818,552.1498069763184,1.0,188.58010113239288,602.3508721590042,0.9999984502792358,226.46712470054626,521.9295766353607,1.0,113.30662703514099,516.8476324677467,0.9999730587005615,200.93426084518433,567.9615969657898,0.9998459219932556,172.78787487745285,579.2551838159561,0.9975707530975342,98.54646527767181,596.8621109127998,0.9915271997451782,116.29781240224838,526.1700391769409,0.011529862880706787,130.6412172317505,592.4355328083038,0.0003364980220794678,200.90181279182434,614.046998500824,1.0,272.9682719707489,578.6199746131897,0.9999994039535522,265.70582485198975,635.8056642562151,0.9999998211860657,218.60569095611572,640.4800877571106,1.0,272.5903081893921,608.648045539856,1.0
114,347.87073592841625,594.7574472427368,1.0,288.18736743927,601.5877876281738,0.9999998807907104,279.94169306755066,537.4121050834656,1.0,244.26123976707458,552.1498069763184,1.0,187.27860236167908,602.3508721590042,0.9999977946281433,224.86622786521912,521.9295766353607,1.0,112.55551481246948,516.8476324677467,0.9999905824661255,200.55417728424072,567.9615969657898,0.9999819397926331,172.12473325431347,579.2551838159561,0.9998270273208618,98.54646527767181,596.8621109127998,0.9868906140327454,115.95017427578568,574.3443715572357,0.053296566009521484,279.13609981536865,592.4355328083038,0.00014534592628479004,199.89030385017395,614.046998500824,1.0,272.63063788414,578.6199746131897,0.9999997615814209,265.5955443382263,635.8056642562151,0.9999998807907104,218.57372856140137,640.4800877571106,1.0,271.2799458503723,608.648045539856,1.0
115,347.87073592841625,594.7574472427368,1.0,287.2955183982849,598.6409537792206,1.0,279.94169306755066,537.4121050834656,0.9999997615814209,244.26123976707458,552.1498069763184,1.0,185.91512203216553,599.6526908874512,0.9999997615814209,222.93815922737122,519.8359894752502,1.0,109.90079653263092,510.1082921028137,0.9995455741882324,199.6343069076538,566.9690008163452,0.999999463558197,169.61664199829102,578.1068395376205,0.9999765157699585,93.64614915847778,594.9517049789429,0.9465386867523193,94.36381101608276,584.237414598465,0.6981042623519897,279.5649564266205,583.1255948543549,0.0001316666603088379,199.69930267333984,612.8888474106789,1.0,271.5530755519867,574.7370910644531,1.0,263.84303188323975,635.8056642562151,0.9999995231628418,216.86799716949463,640.3158273696899,1.0,269.99365079402924,607.9144401550293,1.0
