scorer,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000,DeepCut_resnet50_jankenNov30shuffle1_1030000
bodyparts,wrist,wrist,wrist,palm,palm,palm,thumb1,thumb1,thumb1,thumb2,thumb2,thumb2,thumb3,thumb3,thumb3,index1,index1,index1,index2,index2,index2,index3,index3,index3,middle1,middle1,middle1,middle2,middle2,middle2,middle3,middle3,middle3,ring1,ring1,ring1,ring2,ring2,ring2,ring3,ring3,ring3,little1,little1,little1,little2,little2,little2,little3,little3,little3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
122,527.6751842498779,453.2067583799362,0.9999929070472717,481.98292660713196,337.2197494506836,1.0,545.2446231842041,254.59558129310608,0.12960898876190186,548.4726181030273,199.04630947113037,0.9893537759780884,477.6459242105484,136.83514213562012,1.0,453.765434384346,159.9993941783905,0.32088571786880493,437.7403984069824,157.10210990905762,1.0,520.221595287323,258.0368194580078,0.9999989867210388,391.03090834617615,197.7327961921692,0.09212493896484375,386.7151126861572,194.55290162563324,1.0,482.4836027622223,289.48024320602417,1.0,365.74288308620453,246.59880256652832,0.028385967016220093,349.0234308242798,242.08836889266968,1.0,462.5620856285095,324.8540970683098,1.0,365.712499499321,341.4173892736435,0.004516690969467163,322.24312114715576,289.57120990753174,1.0,408.2960572242737,336.5275092124939,1.0
123,527.6751842498779,453.2067583799362,0.9999904036521912,481.98292660713196,337.2197494506836,0.9999999403953552,545.2446231842041,257.48084473609924,0.03305831551551819,548.4726181030273,199.04630947113037,0.7461311221122742,477.6459242105484,136.83514213562012,1.0,452.79992812871933,159.9993941783905,0.8347892761230469,437.7403984069824,157.10210990905762,1.0,520.221595287323,258.0368194580078,0.9999985098838806,391.03090834617615,197.7327961921692,0.9804295301437378,386.7151126861572,194.55290162563324,0.9999966621398926,482.4836027622223,289.48024320602417,1.0,365.74288308620453,246.59880256652832,0.016993194818496704,349.0234308242798,242.08836889266968,1.0,462.5620856285095,324.8540970683098,1.0,365.712499499321,341.4173892736435,0.0009410679340362549,322.24312114715576,289.57120990753174,1.0,408.2960572242737,336.5275092124939,1.0
124,527.6751842498779,453.2067583799362,0.9999992251396179,481.98292660713196,337.2197494506836,1.0,545.2446231842041,258.8319158554077,0.9773616790771484,548.4726181030273,199.04630947113037,0.999992847442627,477.6459242105484,140.6834363937378,1.0,442.5251967906952,159.9993941783905,0.6541230082511902,437.7403984069824,158.8741431236267,1.0,520.221595287323,258.0368194580078,0.9999998211860657,391.03090834617615,200.42506051063538,0.3655133843421936,386.7151126861572,198.80348920822144,1.0,482.4836027622223,289.629292011261,1.0,357.8944650888443,246.59880256652832,0.0029508769512176514,349.0234308242798,245.30273067951202,1.0,462.5620856285095,327.0079891681671,1.0,368.9805989265442,343.4035668373108,0.007217675447463989,322.24312114715576,292.6747599840164,1.0,408.2960572242737,339.52257680892944,1.0
125,515.8576886057854,458.5433166027069,1.0,463.22374868392944,349.4852787256241,1.0,530.6175880432129,258.86885261535645,1.0,523.8747787475586,213.9865621328354,1.0,452.31122639775276,154.70201539993286,1.0,439.296413898468,167.64530086517334,0.00012218952178955078,419.54376220703125,176.26270580291748,1.0,498.7915692329407,270.23427391052246,1.0,371.92221610993147,220.75954449176788,0.00044912099838256836,366.76125717163086,222.39300227165222,1.0,461.70772314071655,302.6254463195801,1.0,356.75369745492935,310.3471279144287,0.0007936656475067139,332.8873882293701,263.5664222240448,1.0,443.572261929512,338.7740578651428,1.0,365.712499499321,358.5296277999878,0.00029733777046203613,304.42760038375854,315.5061025619507,1.0,391.51807284355164,353.4290761947632,1.0
126,495.2401909828186,467.35656982660294,1.0,433.9534840583801,368.26198863983154,1.0,495.30000257492065,266.43257904052734,1.0,484.5791764855385,233.609778881073,1.0,406.5620164871216,187.11563110351562,1.0,379.3063295483589,203.8073844909668,0.0028065741062164307,374.1324918270111,211.18581807613373,1.0,457.8506317138672,288.88470363616943,0.9999999403953552,350.40979075431824,250.09945213794708,0.01051187515258789,333.6834192276001,253.1061474084854,1.0,429.0749250650406,323.8517705351114,1.0,301.48005974292755,345.6784839630127,0.00489199161529541,302.7954761981964,297.8735408782959,1.0,414.6472566127777,359.82646322250366,1.0,347.9168352112174,369.94207525253296,0.00014156103134155273,275.307127058506,351.7535264492035,1.0,365.03601145744324,377.03043270111084,1.0
127,466.3490489721298,483.34511935710907,1.0,394.2367353439331,392.97219467163086,1.0,443.7583465576172,294.5204200744629,1.0,420.57655215263367,265.7514400482178,1.0,343.58791851997375,232.19547748565674,1.0,322.9845298528671,253.18248760700226,0.032544493675231934,315.8781132698059,259.7072329223156,1.0,405.69038701057434,320.45370292663574,1.0,343.59050369262695,299.4934293627739,0.012546420097351074,289.00583600997925,301.9523983001709,1.0,387.1640573143959,355.86543893814087,1.0,297.5204532146454,348.5293372273445,0.0012525320053100586,259.3443312048912,349.137348651886,1.0,379.3747134208679,390.5595078468323,1.0,309.02162647247314,428.9912979006767,0.0003479421138763428,244.29539269208908,400.178599357605,1.0,332.6087709069252,415.09738779067993,1.0
128,430.45397210121155,506.2187361717224,1.0,350.3304765224457,432.35551714897156,1.0,381.90725338459015,336.43864345550537,1.0,347.3835024833679,310.43216919898987,1.0,281.3285217285156,289.93545722961426,1.0,265.211385011673,309.7475814819336,0.0026747584342956543,253.54987335205078,330.6914896965027,1.0,347.17048740386963,365.3490084409714,1.0,298.7466287612915,407.1297278404236,0.0005850493907928467,234.99694108963013,366.1365633010864,1.0,334.47022795677185,398.1213159561157,1.0,267.618127733469,414.2464933395386,0.0013365447521209717,220.24613359570503,413.2618758678436,1.0,334.13042426109314,431.69252014160156,1.0,278.45410776138306,481.7156915664673,0.0005795657634735107,212.14998638629913,463.64327239990234,1.0,294.2615313529968,467.23269617557526,1.0
129,390.34272623062134,532.9512062072754,1.0,309.9501723051071,483.51437962055206,1.0,318.0762197971344,392.09243154525757,1.0,279.4859781265259,368.5443387031555,1.0,221.52776753902435,361.98593759536743,1.0,235.34987848997116,377.2355308532715,7.849931716918945e-05,196.74370288848877,403.33973360061646,1.0,281.8016562461853,426.86876249313354,1.0,295.25315380096436,447.55307245254517,0.0006427466869354248,193.05092000961304,432.06002473831177,1.0,284.3015854358673,451.24891567230225,1.0,261.9437974691391,490.8381452560425,0.0006636977195739746,187.1904275417328,483.4943804740906,1.0,288.2553539276123,485.24589586257935,1.0,278.45410776138306,549.3148531913757,0.00011777877807617188,192.09066581726074,541.6996259689331,1.0,259.73104190826416,530.2975015640259,1.0
130,353.85787868499756,568.3809061050415,1.0,275.5030191540718,543.6540193557739,1.0,266.8668180704117,459.4691171646118,1.0,229.85907912254333,441.8159532546997,1.0,181.74674081802368,440.56294202804565,1.0,215.9230875968933,456.16563415527344,0.0008143484592437744,161.55394744873047,477.8275896310806,1.0,241.32920718193054,487.75992488861084,0.9999998807907104,261.17424964904785,493.4092775583267,0.00028252601623535156,157.35413265228271,515.8361105918884,1.0,249.81058049201965,511.8018078804016,1.0,253.38651740550995,549.430766582489,0.0004355907440185547,165.79258501529694,560.7390766143799,1.0,261.59719479084015,541.3232444524765,1.0,266.1777049303055,596.9442310333252,0.0002886056900024414,180.9619140625,605.841339468956,1.0,245.86234402656555,578.015943646431,1.0
131,323.7403467297554,603.774332344532,1.0,257.48917174339294,584.7967557907104,1.0,240.66768741607666,507.9442825317383,1.0,207.69439601898193,492.53703504800797,1.0,146.7522096633911,499.3486533164978,1.0,170.9113804101944,521.6693584918976,0.0002688467502593994,140.74237817525864,529.8668541908264,1.0,224.39007902145386,528.8928394317627,1.0,235.19547367095947,508.92418497800827,7.620453834533691e-05,140.72940158843994,567.4526839256287,1.0,230.99637174606323,554.3781118392944,1.0,253.38651740550995,586.3427623510361,8.794665336608887e-05,151.82065677642822,609.7782983779907,1.0,247.51911973953247,580.8467724323273,1.0,226.7265911102295,597.2959623336792,8.749961853027344e-05,166.2023937702179,647.936689376831,1.0,236.84847384691238,618.3126997947693,1.0
132,303.29563450813293,630.9397320747375,1.0,250.16071224212646,605.1394534111023,1.0,227.5674843788147,528.3425617218018,1.0,205.9839687347412,517.9497159719467,1.0,133.1340856552124,520.0669665336609,1.0,137.8429958820343,555.117848277092,0.00019237399101257324,132.6110971570015,551.1599235534668,1.0,220.4191545844078,544.5066828727722,1.0,233.87186431884766,574.6716451644897,8.016824722290039e-05,132.02534866333008,586.8263630867004,1.0,222.3293125629425,573.1878800392151,1.0,244.37958240509033,609.3607468605042,0.00014719367027282715,146.5696085691452,629.6317567825317,1.0,238.92009496688843,601.8014788627625,1.0,222.84331798553467,658.4247980117798,0.00018960237503051758,161.78748607635498,665.8067145347595,1.0,226.52346277236938,638.4101021289825,1.0
133,303.29563450813293,630.9397320747375,1.0,250.16071224212646,605.1394534111023,1.0,227.5674843788147,528.3425617218018,1.0,205.9839687347412,517.9497159719467,1.0,133.1340856552124,520.0669665336609,1.0,137.8429958820343,555.117848277092,0.006208479404449463,132.6110971570015,551.1599235534668,1.0,220.4191545844078,544.5066828727722,1.0,233.87186431884766,574.6716451644897,2.2202730178833008e-05,132.02534866333008,586.8263630867004,1.0,222.3293125629425,573.1878800392151,1.0,243.76214170455933,611.1866188645363,0.00012037158012390137,146.5696085691452,629.6317567825317,1.0,238.92009496688843,601.8014788627625,1.0,224.23505926132202,658.4247980117798,0.0007660984992980957,160.99951004981995,665.8067145347595,1.0,226.52346277236938,638.4101021289825,1.0
134,303.29563450813293,630.9397320747375,1.0,250.16071224212646,605.1394534111023,1.0,227.5674843788147,528.3425617218018,1.0,205.9839687347412,517.9497159719467,1.0,133.1340856552124,520.0669665336609,1.0,137.8429958820343,555.117848277092,3.600120544433594e-05,132.6110971570015,551.1599235534668,1.0,220.4191545844078,544.5066828727722,1.0,235.19547367095947,574.6716451644897,5.060434341430664e-05,132.02534866333008,586.8263630867004,1.0,222.3293125629425,573.1878800392151,1.0,243.76214170455933,611.1866188645363,0.00018790364265441895,146.5696085691452,629.6317567825317,1.0,238.92009496688843,601.8014788627625,1.0,222.84331798553467,658.4247980117798,0.0011469125747680664,160.99951004981995,665.8067145347595,1.0,226.52346277236938,638.4101021289825,1.0
135,309.3544212579727,619.8181126713753,1.0,254.1778507232666,594.6843235492706,1.0,235.1954698562622,514.2004852294922,1.0,214.7344582080841,503.0838620662689,1.0,139.81719493865967,504.00201749801636,1.0,215.7837495803833,555.117848277092,4.544854164123535e-05,138.95111417770386,537.1685256958008,1.0,228.94108420610428,531.4384841918945,1.0,246.08146476745605,557.9676096439362,9.542703628540039e-05,135.01776123046875,572.5774478912354,1.0,228.12765115499496,560.5278759002686,1.0,244.37958240509033,609.3607468605042,3.141164779663086e-05,146.92589330673218,615.9710166454315,1.0,243.85945844650269,590.3563051223755,1.0,222.84331798553467,646.6839430332184,0.00015184283256530762,160.99951004981995,652.5422115325928,1.0,228.0928259342909,626.1538400650024,1.0
136,317.162974357605,610.4714102745056,1.0,258.38770055770874,584.4496283531189,1.0,244.6886774301529,503.6269314289093,1.0,214.9357841014862,491.96873712539673,1.0,144.7338719367981,490.671715259552,1.0,215.7837495803833,524.1583412736654,5.823373794555664e-05,142.07625913619995,521.6393127441406,1.0,233.943585395813,521.4426894187927,1.0,248.60266971588135,554.1026260852814,0.00010851025581359863,138.81200742721558,563.1193103790283,1.0,234.61012649536133,550.4873106479645,1.0,256.1011862754822,582.0736694335938,2.041459083557129e-05,149.52564370632172,605.7862768173218,1.0,247.49230670928955,580.5665786862373,1.0,219.59622830152512,641.5950093269348,0.0001658797264099121,163.85885524749756,641.1100487709045,1.0,230.35249400138855,617.6730833053589,1.0
137,320.8277132511139,605.7597258090973,1.0,259.55078664422035,578.0778059959412,1.0,246.64801359176636,495.55948209762573,1.0,215.44227600097656,481.9439859390259,0.9999998807907104,147.61957204341888,485.48516750335693,1.0,215.7837495803833,510.32690811157227,0.00012043118476867676,143.52067875862122,513.5849885940552,1.0,238.36728382110596,515.0220227241516,1.0,255.80994296073914,553.7077782154083,0.0002377033233642578,142.3280544281006,560.9354329109192,1.0,239.14741921424866,544.7264547348022,1.0,256.1011862754822,578.4605851173401,0.00013950467109680176,151.36520290374756,599.870062828064,1.0,248.6419186592102,575.1763181686401,1.0,171.00722742080688,631.4680399894714,0.00040403008460998535,163.85885524749756,634.184506893158,1.0,231.540034532547,613.5213185548782,1.0
138,320.94930124282837,605.7597258090973,1.0,259.55078664422035,577.0692458152771,1.0,248.0502004623413,493.30308985710144,1.0,215.44227600097656,479.88481307029724,0.9999996423721313,148.69760996103287,484.36735439300537,1.0,152.49044513702393,510.2985529899597,0.0006888508796691895,143.9784026145935,509.53396129608154,1.0,240.08787059783936,513.7225222587585,1.0,256.16505432128906,553.5945136547089,0.000335007905960083,143.74996948242188,560.9354329109192,1.0,240.7972960472107,543.6647665500641,1.0,256.1011862754822,578.0200129747391,0.00012984871864318848,151.6195101737976,596.7905616760254,1.0,248.6419186592102,574.1619758605957,1.0,170.383798122406,627.9167305231094,0.0019896626472473145,163.9147825241089,631.0565524101257,1.0,231.540034532547,611.690390586853,1.0
139,320.94930124282837,605.7597258090973,1.0,259.55078664422035,577.0692458152771,1.0,248.0502004623413,493.30308985710144,1.0,215.44227600097656,479.38447856903076,0.9999995231628418,148.8201483488083,484.36735439300537,1.0,151.99695587158203,510.32690811157227,0.0005833208560943604,144.03756141662598,509.53396129608154,1.0,240.2293529510498,513.7225222587585,1.0,256.16505432128906,553.6451025009155,0.0003292262554168701,143.88719534873962,560.9354329109192,1.0,240.7972960472107,543.6647665500641,1.0,256.0754613876343,578.0200129747391,0.00011262297630310059,151.6195101737976,596.7905616760254,1.0,248.6419186592102,574.1619758605957,1.0,170.383798122406,627.9167305231094,0.0025278031826019287,163.9147825241089,631.0565524101257,1.0,231.540034532547,611.690390586853,1.0
140,320.8277132511139,605.9972711801529,1.0,259.08157789707184,577.0692458152771,1.0,248.0502004623413,493.30308985710144,1.0,215.3927445411682,479.38447856903076,0.9999998807907104,148.8201483488083,484.08566761016846,1.0,151.98539924621582,510.32690811157227,0.0006605386734008789,144.03756141662598,509.53396129608154,1.0,240.2293529510498,513.7225222587585,1.0,256.16505432128906,553.5945136547089,0.00037747621536254883,143.88719534873962,561.0749802589417,1.0,240.7972960472107,543.6647665500641,1.0,255.80402207374573,578.0200129747391,0.0001297295093536377,151.6195101737976,596.7905616760254,1.0,248.53198766708374,574.1619758605957,1.0,170.14112043380737,627.4919486641884,0.0019924044609069824,163.6022434234619,630.9680306911469,1.0,230.9306721687317,611.690390586853,1.0
141,319.2719964981079,605.9972711801529,1.0,258.2528419494629,577.0692458152771,1.0,247.7384750843048,492.9121981859207,1.0,215.3927445411682,479.38447856903076,0.9999998807907104,148.69760996103287,484.08566761016846,1.0,151.98539924621582,510.2985529899597,0.0005097389221191406,144.03756141662598,509.53396129608154,1.0,240.2293529510498,513.5219411849976,1.0,255.95195889472961,553.561044216156,0.0005637705326080322,143.88719534873962,561.0749802589417,1.0,240.4302577972412,543.6647665500641,1.0,255.4550850391388,578.1278954744339,0.00011202692985534668,151.54845070838928,597.0651388168335,1.0,247.473149061203,574.1619758605957,1.0,170.10952711105347,627.4919486641884,0.0012341141700744629,163.5625400543213,630.7114815711975,1.0,230.85797333717346,611.8648738861084,1.0
142,318.15133237838745,605.9972711801529,1.0,257.5290801525116,577.0692458152771,1.0,247.59602546691895,492.8709046244621,1.0,212.6966434121132,479.38447856903076,0.9999999403953552,148.6486718058586,484.08566761016846,1.0,150.88069534301758,510.2985529899597,0.0006490051746368408,143.183846950531,509.53396129608154,1.0,238.53415203094482,513.5219411849976,1.0,255.2480969429016,553.561044216156,0.0006483495235443115,142.70902705192566,561.0749802589417,1.0,239.29563856124878,543.6647665500641,1.0,248.7640323638916,578.4911911487579,8.085370063781738e-05,149.76914501190186,597.0651388168335,1.0,246.73616099357605,574.1619758605957,1.0,169.40164613723755,627.4919486641884,0.001183539628982544,161.28495407104492,630.7114815711975,1.0,228.9270413517952,611.8648738861084,1.0
143,317.7460527420044,605.7166565656662,1.0,256.2428312301636,576.4943227767944,1.0,245.1284054517746,492.55385971069336,1.0,210.63627767562866,477.66736602783203,1.0,147.88924598693848,483.4219403266907,1.0,150.20312976837158,509.8033666610718,0.0004883110523223877,142.34876441955566,508.6171827316284,1.0,236.9383173584938,513.0734376907349,1.0,254.1817648410797,553.2499978542328,0.0003865659236907959,141.30857574939728,559.6810774803162,1.0,237.91179502010345,543.5430331230164,1.0,247.74023723602295,578.4911911487579,0.00021198391914367676,147.9314587712288,597.0651388168335,1.0,245.53415942192078,573.7085380554199,1.0,169.40104389190674,626.588701248169,0.0034640729427337646,159.6721167564392,629.3414368629456,1.0,227.7868913412094,611.8648738861084,1.0
144,317.7460527420044,603.9267510846257,1.0,255.5502781867981,574.4752621650696,1.0,245.1284054517746,491.3435888290405,1.0,210.63627767562866,474.49125719070435,1.0,147.88924598693848,480.8666377067566,1.0,149.09755039215088,507.9577054977417,0.00021976232528686523,141.86590385437012,505.93120670318604,1.0,236.42260265350342,511.8844931125641,1.0,254.07507944107056,552.605681180954,0.0002034902572631836,140.72850048542023,557.0098053216934,1.0,237.64785385131836,542.4671957492828,1.0,246.61233568191528,578.4911911487579,0.00024312734603881836,147.13934707641602,594.6041779518127,1.0,244.47069537639618,572.6959867477417,1.0,169.35252714157104,626.2377595901489,0.005111992359161377,158.4251127243042,627.509662270546,1.0,226.1888861656189,609.7372059822083,1.0
145,317.7460527420044,602.8234521150589,0.9999999403953552,254.76537775993347,572.8053512573242,1.0,245.1284054517746,489.6729245185852,1.0,210.63627767562866,473.201895236969,1.0,147.8753338009119,478.7802972793579,1.0,147.16051149368286,506.19443106651306,0.0001398324966430664,141.71435928344727,504.57348346710205,1.0,236.1387643814087,510.1008884906769,1.0,254.07507944107056,552.2438704967499,0.0002817213535308838,140.21208667755127,556.3704137802124,1.0,237.36503624916077,540.3611249923706,1.0,245.937117934227,577.7920651435852,0.0005286335945129395,147.00649785995483,592.7712931632996,1.0,244.14586053788662,571.0184154510498,1.0,169.35252714157104,624.8919668197632,0.005836039781570435,158.3413586616516,626.0449967384338,1.0,226.17871952056885,608.2290539741516,1.0
146,317.8426557779312,602.5865671634674,1.0,254.61700558662415,572.4885097444057,1.0,245.74359560012817,489.4034757614136,1.0,210.63627767562866,472.90083599090576,1.0,147.80938345193863,478.1877956390381,1.0,146.8154034614563,505.5076985359192,0.00014206767082214355,141.54294109344482,503.77786016464233,1.0,236.07794911414385,509.79214441776276,1.0,254.04356026649475,552.1911582946777,0.00026097893714904785,140.21208667755127,556.3704137802124,1.0,237.2091863155365,539.9836721420288,1.0,245.7706847190857,577.7846472263336,0.0004665851593017578,146.91958808898926,592.7712931632996,1.0,243.83913391828537,570.6620478630066,1.0,169.39003658294678,624.7927250862122,0.005166441202163696,158.2289891242981,625.9781432151794,1.0,225.9194107055664,608.125316619873,1.0
147,317.8426557779312,602.5865671634674,1.0,254.19153928756714,572.4885097444057,1.0,245.74359560012817,489.10641622543335,1.0,210.63627767562866,472.74753856658936,1.0,147.80938345193863,478.1877956390381,1.0,146.74106121063232,505.41824293136597,0.00015801191329956055,141.54294109344482,503.768203496933,1.0,235.7856421470642,509.79214441776276,1.0,254.04356026649475,552.1346197128296,0.00028377771377563477,140.02546501159668,555.5899624824524,1.0,237.12637841701508,539.9836721420288,1.0,245.69704365730286,577.7449698448181,0.00034105777740478516,146.83155059814453,592.5347971916199,1.0,243.68251505494118,570.6620478630066,1.0,169.35252714157104,624.7180986404419,0.0033115148544311523,158.15993118286133,625.470335483551,1.0,225.87098932266235,607.9099564552307,1.0
148,317.8426557779312,602.5865671634674,1.0,253.77598297595978,572.4885097444057,1.0,245.74359560012817,488.8802466392517,1.0,210.60459172725677,472.7331805229187,1.0,146.73909080028534,478.1877956390381,1.0,146.35740566253662,505.37960386276245,0.0002327263355255127,140.63650035858154,503.753653049469,1.0,235.73743414878845,509.79214441776276,1.0,253.60327100753784,552.0630540847778,0.00032275915145874023,139.83772897720337,555.5899624824524,1.0,236.8963587284088,539.9208264350891,1.0,245.6101610660553,577.7846472263336,0.0004526376724243164,146.29169178009033,592.3333396911621,1.0,243.14801865816116,570.6620478630066,1.0,169.00720596313477,624.7105751037598,0.0028786957263946533,157.73527610301971,625.2597053050995,1.0,225.61991500854492,607.9099564552307,1.0
149,317.10899925231934,602.7790249586105,1.0,253.29767489433289,572.4885097444057,1.0,245.38625812530518,488.73924350738525,1.0,209.7855944633484,472.7331805229187,1.0,145.99034690856934,478.1877956390381,1.0,145.99941968917847,505.37960386276245,0.0002516806125640869,140.22504425048828,503.753653049469,1.0,235.22894096374512,509.79214441776276,1.0,253.54638385772705,551.8930158615112,0.000342637300491333,139.18889665603638,555.5899624824524,1.0,236.45758220553398,539.9208264350891,1.0,245.4762555360794,577.6561942100525,0.0002799034118652344,145.69921445846558,592.3333396911621,1.0,241.94033527374268,570.6620478630066,1.0,168.93338680267334,624.7105751037598,0.0047137439250946045,157.10727417469025,625.2597053050995,1.0,225.2564549446106,607.9099564552307,1.0
150,317.07368314266205,602.7790249586105,1.0,251.87014722824097,572.4706139862537,1.0,243.24564409255981,487.978981256485,1.0,203.90512228012085,472.178795337677,1.0,145.4503493309021,478.1877956390381,1.0,144.01014137268066,502.1900415420532,0.0008713304996490479,139.63501581549644,502.4466333389282,1.0,233.77182626724243,509.79214441776276,1.0,245.81161618232727,549.5328183174133,0.0005343854427337646,138.67169761657715,555.5899624824524,1.0,235.98245096206665,539.9208264350891,1.0,244.59199959039688,577.6126747131348,0.0004999041557312012,143.93140816688538,592.3333396911621,1.0,240.88615894317627,570.6620478630066,1.0,167.81082820892334,624.2431221008301,0.01145675778388977,155.60962373018265,624.4838881492615,1.0,224.09507513046265,607.9099564552307,1.0
151,316.63150972127914,602.7790249586105,1.0,251.77711406350136,572.1722650527954,1.0,243.1733479499817,486.56782579421997,1.0,203.61056089401245,470.8842394351959,1.0,144.90532732009888,477.6016569137573,1.0,143.46421909332275,501.78889894485474,0.0006136596202850342,139.01039963960648,502.1939401626587,1.0,233.45431327819824,509.2285144329071,1.0,245.55113756656647,549.1901216506958,0.00043958425521850586,138.0132875442505,554.8790159225464,1.0,235.87098316848278,539.3444633483887,1.0,243.43390274047852,574.5841217041016,0.0003579556941986084,143.4648289680481,590.9838619232178,1.0,240.72862339019775,570.3828086853027,1.0,167.6814992427826,624.2431221008301,0.005689144134521484,155.32298231124878,623.2359850406647,1.0,224.0329852104187,606.6147572994232,1.0
152,316.42066913843155,602.9047827720642,1.0,251.40296787023544,572.1013250350952,1.0,243.01022338867188,486.0011284351349,1.0,203.56758308410645,470.7034738063812,1.0,144.90532732009888,476.62214279174805,1.0,143.46421909332275,501.78889894485474,0.0008576512336730957,138.65009117126465,501.66832733154297,1.0,233.0168800354004,509.0152143239975,1.0,245.11273765563965,549.1901216506958,0.0003943145275115967,137.7505121231079,554.8790159225464,1.0,235.7298607826233,539.2033886909485,1.0,243.1065330505371,574.5841217041016,0.0003706812858581543,143.0138669013977,590.9067106246948,1.0,240.13704347610474,570.2724566459656,1.0,167.36922478675842,624.2431221008301,0.0026249289512634277,154.6976637840271,622.9601521492004,1.0,223.41729426383972,606.6147572994232,1.0
153,316.2034464776516,602.9047827720642,1.0,250.73882675170898,572.0557279586792,1.0,243.01022338867188,486.0011284351349,1.0,203.39397287368774,470.50726294517517,1.0,144.90532732009888,476.62214279174805,1.0,143.46421909332275,501.59945726394653,0.0005881786346435547,138.51115310192108,501.5909595489502,1.0,232.96956157684326,508.9741482138634,1.0,245.08397150039673,549.1901216506958,0.00041607022285461426,137.2785439491272,554.8229579925537,1.0,235.5017170906067,539.1933827400208,1.0,242.75735759735107,574.5841217041016,0.00041922926902770996,142.7964162826538,590.5389084815979,1.0,239.86744594573975,570.1722016334534,1.0,161.81457805633545,624.5254120826721,0.002554476261138916,154.3457474708557,622.759934425354,1.0,223.1356165409088,606.6147572994232,1.0
154,315.624548971653,602.9047827720642,0.9999999403953552,250.70616126060486,571.9863226776943,1.0,242.95760536193848,486.0011284351349,1.0,203.35699272155762,470.4954147338867,1.0,144.69371938705444,476.62214279174805,1.0,139.3398723602295,501.1943688392639,0.00044724345207214355,138.44876635074615,501.5909595489502,1.0,232.74261331558228,508.9741482138634,1.0,244.87926256656647,549.2304883003235,0.00040835142135620117,137.22055006027222,554.7873558998108,1.0,235.49824047088623,538.9472832679749,1.0,242.52796077728271,574.6106419563293,0.0003903210163116455,142.72106957435608,590.3899457454681,1.0,239.61072659492493,570.1543760299683,1.0,161.6415309906006,624.5254120826721,0.0034296810626983643,154.20186471939087,622.7329416275024,1.0,222.79330825805664,606.5005271434784,1.0
